com.samsung.shealth.tracker.pedometer_step_count,6307003,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
45369,4,0,75,2025-12-06 23:16:00.000,,,2025-12-06 23:20:08.317,2025-12-06 23:16:33.889,75,1.1937648,54.160004,3.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:17:00.000,1c8aa06a-7953-451e-81fa-9d474282de58,
16206,4,0,32,2025-12-06 23:18:00.000,,,2025-12-06 23:20:08.535,2025-12-06 23:20:08.535,32,1.5277778,24.76,0.97,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:19:00.000,650ee952-3e52-43c3-acc4-9c7539992bc6,
10141,4,0,18,2025-12-06 23:19:00.000,,,2025-12-06 23:20:08.659,2025-12-06 23:20:08.659,18,1.3055556,13.24,0.58,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:20:00.000,960dcc6f-bc86-4710-a93c-279c15c47777,
17189,4,0,29,2025-12-06 23:20:00.000,,,2025-12-06 23:20:44.178,2025-12-06 23:20:39.809,29,1.2094587,20.789999,1.39,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:21:00.000,d730423c-867a-4ddb-8dbd-f135649688f2,
24547,4,17,29,2025-12-06 23:22:00.000,,,2025-12-06 23:23:03.122,2025-12-06 23:22:01.781,46,1.4176593,34.8,1.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:23:00.000,39831d6b-f96b-4421-aad5-a9b9caa4d810,
17751,4,0,34,2025-12-06 23:23:00.000,,,2025-12-06 23:24:17.437,2025-12-06 23:23:03.265,34,1.4342747,25.46,1.11,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:24:00.000,b6a384f1-cf5e-4627-9721-22c454533c99,
14874,4,0,28,2025-12-06 23:24:00.000,,,2025-12-06 23:26:00.819,2025-12-06 23:24:17.601,28,1.4366708,21.369999,0.9,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:25:00.000,0ba85a28-59dc-4619-8741-a54c9fb66ac4,
28143,4,0,52,2025-12-06 23:26:00.000,,,2025-12-06 23:27:04.948,2025-12-06 23:27:04.948,52,1.4166666,39.87,1.58,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:27:00.000,90bd5027-de4e-49be-9913-03ad0dfea989,
57929,4,0,102,2025-12-06 23:27:00.000,,,2025-12-06 23:28:59.443,2025-12-06 23:27:04.999,102,1.3055556,75.63,3.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:28:00.000,e5cecc09-b632-429c-b771-35450a03588d,
56518,4,0,99,2025-12-06 23:28:00.000,,,2025-12-06 23:29:31.563,2025-12-06 23:28:59.849,99,1.2749726,72.060005,5.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:29:00.000,a7aa1bf1-fe9b-48e8-a380-7fa367513401,
15429,4,0,26,2025-12-06 23:29:00.000,,,2025-12-06 23:29:36.644,2025-12-06 23:29:31.724,26,1.2495553,19.28,0.78,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:30:00.000,13e26e52-bc7b-412d-b04f-ffad35d450b5,
9474,4,0,16,2025-12-06 23:30:00.000,,,2025-12-06 23:32:22.319,2025-12-06 23:32:22.319,16,1.2222222,11.58,0.49,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:31:00.000,b43d1a9a-c876-472f-9f03-cc215d774ba0,
11416,4,0,21,2025-12-06 23:31:00.000,,,2025-12-06 23:32:22.445,2025-12-06 23:32:22.445,21,1.4444444,16.49,0.62,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:32:00.000,50b5ce48-d6c1-42a8-8d10-bd9db31878ec,
15663,4,0,22,2025-12-06 23:33:00.000,,,2025-12-06 23:34:59.201,2025-12-06 23:33:17.355,22,0.92569244,14.5,0.67,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:34:00.000,cb569dc4-db87-4973-8713-ff8ba04453f5,
15952,4,0,30,2025-12-06 23:35:00.000,,,2025-12-06 23:38:31.093,2025-12-06 23:38:31.093,30,1.4166666,22.6,0.9,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 23:36:00.000,d1c80f1d-6496-4285-8523-d678fe5a94f4,
12485,4,0,22,2025-12-07 00:08:00.000,,,2025-12-07 00:11:14.587,2025-12-07 00:11:14.587,22,1.3055556,16.3,0.67,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-07 00:09:00.000,da771b18-9b1b-4486-8e01-8ea27c36053f,
7455,4,0,10,2025-12-07 00:16:00.000,,,2025-12-07 00:16:37.538,2025-12-07 00:16:37.538,10,0.8611111,6.42,0.3,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-07 00:17:00.000,cac38b8a-1952-4553-8f5b-50daf0919bdd,
19567,4,0,35,2025-12-07 00:17:00.000,,,2025-12-07 00:18:28.066,2025-12-07 00:18:28.066,35,1.3333334,26.09,1.06,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-07 00:18:00.000,fa7c9839-9a30-4c30-9649-c188a7e10d5a,
6962,4,0,12,2025-12-07 00:18:00.000,,,2025-12-07 00:18:28.328,2025-12-07 00:18:28.328,12,1.2222222,8.51,0.36,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-07 00:19:00.000,22b1c81a-de81-4b4b-a91a-a42c50c4c631,
16953,4,0,32,2025-12-09 20:07:00.000,,,2025-12-09 20:07:36.962,2025-12-09 20:07:36.962,32,1.4722222,24.96,0.97,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:08:00.000,d262bab0-3e8f-4217-8d17-ac55ad7c0886,
40442,4,0,80,2025-12-09 20:08:00.000,,,2025-12-09 20:11:26.277,2025-12-09 20:11:26.277,80,1.5555556,62.91,2.42,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:09:00.000,10c05a74-0db9-4d26-9af0-355f3dfede04,
5357,4,0,8,2025-12-09 20:09:00.000,,,2025-12-09 20:11:27.195,2025-12-09 20:11:27.195,8,0.9444444,5.06,0.36,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:10:00.000,9a401cc3-9bd6-448a-bc64-20f3e7a8d101,
43356,4,0,76,2025-12-09 20:10:00.000,,,2025-12-09 20:11:27.578,2025-12-09 20:11:27.578,76,1.2777778,55.4,3.24,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:11:00.000,b13d0620-ed75-4730-a1e2-59a06f097495,
14167,4,1,23,2025-12-09 20:11:00.000,,,2025-12-09 20:11:28.046,2025-12-09 20:11:28.046,24,1.25,17.71,0.93,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:12:00.000,51d51e76-8990-43dd-88f2-cde0a921674c,
13430,4,0,21,2025-12-09 20:12:00.000,,,2025-12-09 20:13:32.057,2025-12-09 20:13:32.057,21,1.0833333,14.55,0.66,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:13:00.000,60f2038e-ce26-4047-9fe6-c216f6c4d5eb,
16943,4,0,25,2025-12-09 20:13:00.000,,,2025-12-09 20:14:03.871,2025-12-09 20:13:39.945,25,1.0057209,17.04,0.78999996,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:14:00.000,069fd0cb-adf0-4107-853b-7673c52a16e6,
11589,4,0,22,2025-12-09 20:18:00.000,,,2025-12-09 20:18:15.054,2025-12-09 20:18:11.957,22,1.5099366,17.5,0.6499999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:19:00.000,d7ea542b-34f8-4c6f-8072-3bf6d0e5cf04,
25380,4,0,37,2025-12-09 20:19:00.000,,,2025-12-09 20:19:42.722,2025-12-09 20:19:42.722,37,1.0,25.38,1.11,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:20:00.000,68101c5b-bc70-4538-96e3-a322bdbc28f8,
19580,4,0,34,2025-12-09 20:20:00.000,,,2025-12-09 20:20:39.059,2025-12-09 20:20:39.059,34,1.2777778,25.02,1.04,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:21:00.000,96e19a7a-7eb6-4d9a-94ba-cc2aebee31b6,
17287,4,0,31,2025-12-09 20:25:00.000,,,2025-12-09 20:26:04.249,2025-12-09 20:26:04.249,31,1.3611112,23.53,1.0,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:26:00.000,1bd6e59e-2938-4d1f-ba1e-efe6ae13a3e8,
5049,4,0,10,2025-12-09 20:26:00.000,,,2025-12-09 20:26:04.527,2025-12-09 20:26:04.411,10,1.5942086,8.05,0.26999998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:27:00.000,a237dd56-64dc-413e-b336-ef4b8a171f0f,
14254,4,0,27,2025-12-09 20:27:00.000,,,2025-12-09 20:27:43.357,2025-12-09 20:27:43.357,27,1.4444444,20.59,0.81,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:28:00.000,53e75aff-72b6-440c-a29e-7986cadfa878,
24734,4,0,44,2025-12-09 20:28:00.000,,,2025-12-09 20:29:07.137,2025-12-09 20:29:07.137,44,1.3333334,32.98,1.3,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:29:00.000,88c45564-9cb6-4a7c-b823-e47e2a38c7b1,
33308,4,0,59,2025-12-09 20:33:00.000,,,2025-12-09 20:35:00.014,2025-12-09 20:33:31.425,59,1.2801502,42.639996,1.8799999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:34:00.000,46e7e270-5b1b-4242-8f64-f3b0af54a0fe,
13320,4,0,29,2025-12-09 20:34:00.000,,,2025-12-09 20:35:00.127,2025-12-09 20:35:00.127,29,1.6666666,22.2,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:35:00.000,0345fbe0-124a-48c6-83d8-daf55541ed5a,
9084,4,0,17,2025-12-09 20:35:00.000,,,2025-12-09 20:37:29.271,2025-12-09 20:37:29.271,17,1.4166666,12.87,0.55,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:36:00.000,7b04bed1-9688-452e-b4c4-de55fc5a4a31,
35717,4,0,55,2025-12-09 20:37:00.000,,,2025-12-09 20:38:57.343,2025-12-09 20:37:29.409,55,1.0672702,38.12,1.7299999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:38:00.000,984ab648-7315-4045-bcce-03f11a4acce2,
12868,4,0,24,2025-12-09 20:38:00.000,,,2025-12-09 20:38:57.588,2025-12-09 20:38:57.588,24,1.4166666,18.23,0.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:39:00.000,7723b76f-8f91-4210-a352-c103bce3f113,
26375,4,0,48,2025-12-09 20:39:00.000,,,2025-12-09 20:40:38.930,2025-12-09 20:40:38.930,48,1.3611112,35.9,2.65,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:40:00.000,63f72347-93ba-4b38-b06f-6a7b5cdea147,
16948,4,0,31,2025-12-09 20:40:00.000,,,2025-12-09 20:40:59.973,2025-12-09 20:40:48.812,31,1.3888888,23.540005,0.9299996,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:41:00.000,86d3dc00-6429-45cf-baaa-9dc4f5a3bc5c,
44378,4,0,84,2025-12-09 20:41:00.000,,,2025-12-09 20:43:07.586,2025-12-09 20:41:00.527,84,1.4563473,64.630005,2.5999994,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:42:00.000,34359d16-7a91-4749-a9b8-3f56394fc857,
49066,4,36,72,2025-12-09 20:42:00.000,,,2025-12-09 20:43:07.896,2025-12-09 20:43:07.896,108,1.7777778,87.23,4.26,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:43:00.000,965322ce-45ee-4b41-b395-7595289c9d96,
57840,4,148,0,2025-12-09 20:43:00.000,,,2025-12-09 20:44:00.509,2025-12-09 20:43:07.988,148,2.1585147,124.85001,8.469998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:44:00.000,8044378c-b3cb-46b8-9c0f-79691ed5eb4d,
14678,4,0,29,2025-12-09 20:44:00.000,,,2025-12-09 20:46:30.640,2025-12-09 20:46:30.640,29,1.4722222,21.61,0.98,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:45:00.000,efcb0832-13fc-4435-b415-58d348f47971,
28713,4,59,16,2025-12-09 20:45:00.000,,,2025-12-09 20:46:30.843,2025-12-09 20:46:30.843,75,2.1944444,63.01,3.91,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:46:00.000,766e5321-18d5-4cea-b869-a96acb0b0440,
38901,4,66,32,2025-12-09 20:46:00.000,,,2025-12-09 20:47:26.259,2025-12-09 20:46:30.942,98,2.0801058,80.92,4.760001,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:47:00.000,142ba781-3302-4888-85ab-0dfe1829f647,
48960,4,0,93,2025-12-09 20:47:00.000,,,2025-12-09 20:48:02.294,2025-12-09 20:47:26.513,93,1.4609873,71.53,2.82,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:48:00.000,4bf362b5-76c6-4b4a-abf0-cd1f1c217c40,
22073,4,0,42,2025-12-09 20:48:00.000,,,2025-12-09 20:48:58.991,2025-12-09 20:48:02.513,42,1.4492553,31.99,1.3299999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:49:00.000,88f9d1b1-c7be-4b00-9fdc-4b8b9b2268fe,
51664,4,3,93,2025-12-09 20:49:00.000,,,2025-12-09 20:50:32.359,2025-12-09 20:49:04.430,96,1.4102505,72.86,3.03,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:50:00.000,1cd22395-ac37-4d09-86f9-b857be54a00f,
60000,4,0,116,2025-12-09 20:50:00.000,,,2025-12-09 20:52:56.193,2025-12-09 20:50:32.584,116,1.5288333,91.729996,3.4899998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:51:00.000,d7d873e0-319e-4d80-b624-e01e854eaee6,
59020,4,9,107,2025-12-09 20:51:00.000,,,2025-12-09 20:52:56.674,2025-12-09 20:52:56.674,116,1.5555556,91.81,3.66,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:52:00.000,f3170ca8-7858-452b-8828-93cc8c615a56,
40619,4,0,83,2025-12-09 20:52:00.000,,,2025-12-09 20:52:59.995,2025-12-09 20:52:57.001,83,1.6169671,65.68,2.5099998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:53:00.000,22890fce-19c1-4d7b-a7c4-d21196e48e87,
39673,4,11,79,2025-12-09 20:53:00.000,,,2025-12-09 20:54:02.658,2025-12-09 20:53:00.294,90,1.8110533,71.85,3.3299992,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:54:00.000,c532e21b-8337-4dd3-b9a1-5f0d5fd92555,
60000,4,15,108,2025-12-09 20:54:00.000,,,2025-12-09 20:55:00.028,2025-12-09 20:54:02.996,123,1.6405,98.43,3.99,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:55:00.000,abc2644c-9280-4c70-abae-dae097518d00,
60000,4,0,122,2025-12-09 20:55:00.000,,,2025-12-09 21:02:39.331,2025-12-09 21:02:39.331,122,1.63,97.8,3.66,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:56:00.000,13410510-010e-49de-b52d-d64732807ac1,
49770,4,0,104,2025-12-09 20:56:00.000,,,2025-12-09 21:02:39.438,2025-12-09 21:02:39.438,104,1.6666666,82.95,3.13,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:57:00.000,cd55d76a-feea-45c8-bdc2-4991021b1b11,
60000,4,0,123,2025-12-09 20:57:00.000,,,2025-12-09 21:02:39.495,2025-12-09 21:02:39.495,123,1.6511667,99.07,3.69,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:58:00.000,c1b68d73-e2df-47fa-ad59-cf71ba2f7490,
10224,4,0,20,2025-12-09 20:58:00.000,,,2025-12-09 21:02:39.530,2025-12-09 21:02:39.530,20,1.5277778,15.62,0.61,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 20:59:00.000,de3273cc-6a69-4ceb-8542-d88ed022b7db,
34578,4,0,70,2025-12-09 21:00:00.000,,,2025-12-09 21:02:39.586,2025-12-09 21:02:39.586,70,1.6111113,55.71,2.12,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:01:00.000,c4327a75-d6d0-4315-9d2a-9b503a43ccfe,
10885,4,0,21,2025-12-09 21:01:00.000,,,2025-12-09 21:02:39.659,2025-12-09 21:02:39.659,21,1.5277778,16.63,0.65,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:02:00.000,699608bb-bc69-4994-9ac8-e5c3b5206823,
16315,4,0,29,2025-12-09 21:02:00.000,,,2025-12-09 21:03:20.935,2025-12-09 21:02:39.724,29,1.318956,21.52,0.88,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:03:00.000,422b9c7b-3794-4f41-b00f-5b5c8aed0ada,
46874,4,2,89,2025-12-09 21:03:00.000,,,2025-12-09 21:04:18.400,2025-12-09 21:03:21.151,91,1.4886466,69.78,2.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:04:00.000,b3dd0373-f8db-4a54-a916-f768122a87f5,
33559,4,2,62,2025-12-09 21:04:00.000,,,2025-12-09 21:04:36.029,2025-12-09 21:04:18.671,64,1.4717168,49.390007,1.9599994,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:05:00.000,47499124-316f-422a-9975-d24e88031cb2,
10269,4,0,17,2025-12-09 21:06:00.000,,,2025-12-09 21:06:24.000,2025-12-09 21:06:19.588,17,1.1743331,12.06,0.5799999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:07:00.000,7bf6e37d-39b6-480b-969d-601879415249,
6362,4,0,11,2025-12-09 21:16:00.000,,,2025-12-09 21:17:16.372,2025-12-09 21:17:16.372,11,1.1944444,7.6,0.35,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:17:00.000,39bf6127-e5f1-4478-9ff6-45b4707f1f11,
28830,4,0,59,2025-12-09 21:17:00.000,,,2025-12-09 21:19:34.633,2025-12-09 21:17:29.036,59,1.5771524,45.47,1.96,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:18:00.000,33332734-a34b-4216-b1a8-e9cb56804491,
11542,4,0,21,2025-12-09 21:19:00.000,,,2025-12-09 21:22:17.111,2025-12-09 21:22:17.111,21,1.3333334,15.39,0.61,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:20:00.000,8126fee3-656d-45f0-8cf4-d313fcabe2a0,
26021,4,0,46,2025-12-09 21:21:00.000,,,2025-12-09 21:22:17.279,2025-12-09 21:22:17.279,46,1.2777778,33.25,1.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:22:00.000,ea263458-a6ed-4575-a708-29d4534304ff,
8413,4,5,10,2025-12-09 21:22:00.000,,,2025-12-09 21:22:46.780,2025-12-09 21:22:46.780,15,1.2777778,10.75,0.7,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:23:00.000,a2d1296b-67c6-49b9-923c-2ab00c8dbf9c,
6429,4,2,10,2025-12-09 21:23:00.000,,,2025-12-09 21:24:01.994,2025-12-09 21:24:01.994,12,1.3888888,8.93,0.6,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:24:00.000,1dc326c8-bd25-4682-927f-fe40bea8553e,
12909,4,10,14,2025-12-09 21:24:00.000,,,2025-12-09 21:24:28.668,2025-12-09 21:24:02.173,24,1.4245507,18.390001,1.0799999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:25:00.000,d70c3dd8-60a9-42b2-967b-914472e6cc6f,
15475,4,0,26,2025-12-09 21:25:00.000,,,2025-12-09 21:25:43.858,2025-12-09 21:25:40.728,26,1.2038256,18.630001,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:26:00.000,a1b57d03-a58a-4c7f-a9f0-a0babe5c0a7c,
11155,4,10,10,2025-12-09 21:26:00.000,,,2025-12-09 21:26:55.931,2025-12-09 21:26:55.842,20,1.3320364,14.860001,0.94,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:27:00.000,b521719f-acee-4760-90d5-2989f3d66d93,
8434,4,0,11,2025-12-09 21:27:00.000,,,2025-12-09 21:27:30.479,2025-12-09 21:27:25.184,11,0.83585757,7.0499997,0.38,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:28:00.000,3d3483bc-ac69-45ba-b1aa-aff5011d12db,
10039,4,0,18,2025-12-09 21:28:00.000,,,2025-12-09 21:29:10.281,2025-12-09 21:28:56.102,18,1.3238055,13.29,0.55,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:29:00.000,e69b636f-0a13-4ffe-b836-9094b409e19a,
3518,4,0,12,2025-12-09 21:29:00.000,,,2025-12-09 21:31:06.228,2025-12-09 21:31:06.228,12,2.5833333,9.09,0.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:30:00.000,b45cb5e2-8198-4d9b-81d2-26a9006cd2a5,
5635,4,0,11,2025-12-09 21:30:00.000,,,2025-12-09 21:31:06.343,2025-12-09 21:31:06.343,11,1.5277778,8.61,0.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:31:00.000,85980239-ab97-4931-af88-0be619e2f866,
7112,4,0,10,2025-12-09 21:31:00.000,,,2025-12-09 21:31:35.043,2025-12-09 21:31:35.043,10,0.9166667,6.52,0.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:32:00.000,ef3280cc-680f-4ea7-9113-49d77b87d6fb,
6799,4,0,13,2025-12-09 21:36:00.000,,,2025-12-09 21:37:11.083,2025-12-09 21:37:11.083,13,1.4722222,10.01,0.38,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:37:00.000,f0e59c08-a27a-4617-bd0b-517c6fb6fb12,
5645,4,0,10,2025-12-09 21:38:00.000,,,2025-12-09 21:38:01.322,2025-12-09 21:38:01.322,10,1.3055556,7.37,0.42,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:39:00.000,0a6183aa-5a2c-42d7-b4c3-508e4be060d2,
16429,4,0,32,2025-12-09 21:42:00.000,,,2025-12-09 21:43:10.792,2025-12-09 21:42:41.604,32,1.5289425,25.119999,0.96000004,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:43:00.000,73687661-74ef-4c41-af21-b747b6bed071,
12484,4,0,24,2025-12-09 21:43:00.000,,,2025-12-09 21:43:49.101,2025-12-09 21:43:49.101,24,1.4722222,18.38,0.76,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:44:00.000,ba86b130-4cf6-40a8-95f0-af8d051dde6d,
23570,4,0,40,2025-12-09 21:44:00.000,,,2025-12-09 21:47:08.953,2025-12-09 21:44:08.123,40,1.2235396,28.839998,1.28,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:45:00.000,4ba3348f-3873-444d-a208-2bf9591dd6ac,
7670,4,0,14,2025-12-09 21:45:00.000,,,2025-12-09 21:47:09.203,2025-12-09 21:47:09.203,14,1.3611112,10.44,0.44,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:46:00.000,35423e8c-485e-4b8f-95e7-8944c373b125,
19058,4,0,31,2025-12-09 21:47:00.000,,,2025-12-09 21:47:55.425,2025-12-09 21:47:23.481,31,1.1375229,21.68,0.95,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:48:00.000,12d60a92-a88f-4975-bbef-f71687ff7ebf,
13073,4,0,30,2025-12-09 21:48:00.000,,,2025-12-09 21:48:32.926,2025-12-09 21:48:27.370,30,1.7814612,23.29,0.8399999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 21:49:00.000,4006b4b5-923c-41d1-a7b8-62f64f36474f,
15747,4,0,23,2025-12-09 22:21:00.000,,,2025-12-09 22:22:57.594,2025-12-09 22:21:54.288,23,0.9709708,15.29,0.78999996,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:22:00.000,ef703933-8e66-4e33-9187-7648ec79909e,
39692,4,0,66,2025-12-09 22:22:00.000,,,2025-12-09 22:22:57.817,2025-12-09 22:22:57.817,66,1.1944444,47.41,2.02,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:23:00.000,777df9aa-ff6a-4e70-a5c5-fa4c31dc968a,
34509,4,0,71,2025-12-09 22:23:00.000,,,2025-12-09 22:25:30.266,2025-12-09 22:23:06.574,71,1.6033373,55.33,2.17,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:24:00.000,07fd68e1-d39b-47ec-96c7-9d9699eda7e6,
8726,4,0,16,2025-12-09 22:24:00.000,,,2025-12-09 22:25:30.464,2025-12-09 22:25:30.464,16,1.3888887,12.12,0.52,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:25:00.000,755ee321-a5f4-4d99-b1bc-b6b70eecba1f,
35563,4,0,68,2025-12-09 22:25:00.000,,,2025-12-09 22:29:11.726,2025-12-09 22:25:30.563,68,1.5127687,53.8,2.06,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:26:00.000,b8cda7b3-573c-4a0d-b165-35275770c389,
60000,4,0,120,2025-12-09 22:26:00.000,,,2025-12-09 22:29:12.020,2025-12-09 22:29:12.020,120,1.6033334,96.2,3.6,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:27:00.000,55d6fd3e-3891-4707-9fe3-065e7a2c2a8c,
27569,4,0,53,2025-12-09 22:27:00.000,,,2025-12-09 22:29:12.113,2025-12-09 22:29:12.113,53,1.5277778,42.12,1.59,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:28:00.000,3cfe2727-e5e5-444d-9ab2-9468b41948e6,
26216,4,5,44,2025-12-09 22:29:00.000,,,2025-12-09 22:34:59.998,2025-12-09 22:34:59.998,49,1.4166666,37.14,1.7,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-09 22:30:00.000,ab909dae-64b9-4fdb-b285-dd4302679245,
